GyroX_mean,GyroX_std,GyroX_max,GyroX_min,GyroY_mean,GyroY_std,GyroY_max,GyroY_min,GyroZ_mean,GyroZ_std,GyroZ_max,GyroZ_min,AccelX_mean,AccelX_std,AccelX_max,AccelX_min,AccelY_mean,AccelY_std,AccelY_max,AccelY_min,AccelZ_mean,AccelZ_std,AccelZ_max,AccelZ_min,etiqueta
-0.023551659999999995,0.019985476593715728,0.00405,-0.0674,0.0119844,0.054198126941051826,0.0938,-0.054,0.04791,0.011742566037406692,0.0759,0.0215,6.119400000000001,0.077180149716129,6.24,6.02,-7.896800000000001,0.0633886618330092,-7.78,-7.97,-0.255756,0.13222465601068076,-0.0742,-0.424,izquierdoArm
-0.059636520000000005,0.04396799380033301,0.00405,-0.124,0.10032659999999999,0.050294985249677786,0.209,0.00893,0.031072799999999998,0.019595436686605773,0.0606,0.00565,6.189400000000001,0.040275074582836815,6.25,6.1,-7.847799999999999,0.03929428477942468,-7.78,-7.95,-0.39756,0.0448176167986452,-0.275,-0.481,izquierdoArm
-0.119804,0.023129669611270512,-0.0723,-0.149,0.17384,0.04881014447921284,0.237,0.0957,0.033674800000000005,0.021190257218344277,0.0655,0.00565,6.2304,0.06395023575453979,6.36,6.14,-7.8234,0.029665481899448818,-7.78,-7.87,-0.39488,0.04255495366737758,-0.335,-0.481,izquierdoArm
-0.13628,0.007131533882006312,-0.124,-0.149,0.14419200000000001,0.06968375748438699,0.237,0.067,0.041676000000000005,0.014007571713402807,0.0655,0.0215,6.341400000000001,0.09107095237970746,6.5,6.16,-7.781000000000001,0.035814146104918954,-7.69,-7.85,-0.39298,0.0372260003497665,-0.335,-0.457,izquierdoArm
-0.12354,0.009750374142481274,-0.108,-0.139,0.04721902,0.04042098004269363,0.126,-0.0289,0.023889479999999998,0.01585582083451773,0.0429,-0.0163,6.512600000000001,0.10809689530930204,6.67,6.35,-7.691999999999998,0.0809131557628931,-7.57,-7.8,-0.40259999999999996,0.028873404187725337,-0.34,-0.457,izquierdoArm
-0.12051600000000001,0.022162998765638965,-0.0998,-0.198,-0.016727779999999998,0.03985061688882621,0.0639,-0.0693,-0.00439052,0.02618078244511358,0.0429,-0.0426,6.7966,0.2408624808762824,7.39,6.48,-7.595999999999999,0.04379917061930257,-7.52,-7.69,-0.5197400000000001,0.1523746470421654,-0.34,-0.761,izquierdoArm
-0.27287599999999995,0.18171824294882497,-0.0998,-0.632,0.0300932,0.08974251720133915,0.179,-0.0693,-0.053537999999999995,0.02988930523359382,-0.0176,-0.0958,7.3524,0.44474968882989196,8.36,6.68,-7.4918,0.15206993557611062,-7.08,-7.63,-0.6312960000000001,0.2979203988741055,0.196,-1.01,izquierdoArm
-0.46828,0.12245816278489997,-0.21,-0.632,0.17490799999999995,0.0915591719900863,0.357,0.0071,-0.10360599999999998,0.05106515010358866,-0.0475,-0.246,8.383,0.7343003055804282,9.65,7.42,-7.072399999999998,0.38570666659141534,-6.52,-7.57,-0.046796000000000004,0.665982553843935,1.15,-1.01,izquierdoArm
-0.34788720000000006,0.2264533576973593,0.155,-0.632,0.18639000000000003,0.1596910489741018,0.365,-0.248,-0.260564,0.15990684502457764,-0.0634,-0.586,9.9192,1.0487754569895662,12.0,8.44,-6.639200000000001,0.18020215405630038,-6.42,-7.07,1.2243000000000002,0.764059572685432,2.22,0.218,izquierdoArm
0.043872799999999997,0.26809110180972257,0.344,-0.441,-0.16911,0.34011982657377005,0.365,-0.557,-0.6434400000000001,0.29188690569171777,-0.255,-1.21,11.7794,1.147804310278489,13.3,9.71,-6.9046,0.41603674288285103,-6.42,-7.74,2.5891999999999995,0.8333185195962229,4.42,1.25,izquierdoArm
0.45384,0.24854559471666612,1.05,0.173,-0.44964,0.06389332947202242,-0.279,-0.557,-1.3007999999999997,0.48060544299532715,-0.605,-2.17,12.783999999999999,0.40474733867348084,13.3,12.0,-7.8434,0.6783010288318053,-6.91,-9.17,4.2836,1.1701835892940309,5.71,2.27,izquierdoArm
0.99408,0.3971305671274106,1.46,0.352,-0.4206399999999999,0.05677515984574772,-0.345,-0.645,-2.0117999999999996,0.3708935157157646,-1.25,-2.37,12.360000000000003,0.5837947640486444,13.3,11.6,-9.2268,0.9254264102651957,-7.8,-10.8,5.8824000000000005,0.8903692423680762,8.28,4.51,izquierdoArm
1.7179999999999997,0.4842878213186359,2.8,1.09,-0.74238,0.3724249761457237,-0.345,-1.35,-2.481,0.2145355686222721,-2.2,-2.97,13.012,1.2746572168266113,15.2,11.6,-11.044999999999998,1.2871931970495387,-9.22,-13.8,7.52,1.2809371569284729,9.08,5.65,izquierdoArm
2.8597999999999995,0.9014942018218239,4.39,1.49,-0.6412197999999999,0.48492325773024575,0.0254,-1.35,-3.1072,0.554543533559129,-2.38,-4.22,14.058,1.0470736675640937,15.3,11.8,-13.458000000000002,1.6200390521873986,-10.8,-15.8,7.89,0.9293359490100708,9.08,5.67,izquierdoArm
4.0888,0.5805895666458012,4.85,2.86,-0.6217598,0.4655691246008393,0.0254,-1.28,-3.980600000000001,0.5015991162964579,-3.0,-4.44,12.395999999999999,1.8794213177986248,15.3,9.75,-15.26,0.6161102472242237,-13.9,-16.2,6.293000000000001,1.0537595473700199,7.97,5.12,izquierdoArm
5.0982,0.6191392642785859,6.08,4.42,-0.7446400000000001,0.3446886652014646,-0.276,-1.28,-4.4434000000000005,0.061332482987302595,-4.26,-4.53,9.5746,1.3860076419967784,11.6,7.04,-15.500000000000002,0.3779644730092276,-14.6,-16.2,4.13476,1.5842301234611194,5.58,0.819,izquierdoArm
5.8546,0.33325365714422417,6.09,4.92,-0.7794599999999998,0.3592958652357556,-0.276,-1.32,-4.571000000000001,0.107042810432584,-4.42,-4.77,6.326319999999999,2.512108712063332,9.63,0.816,-14.138000000000002,1.3870965123933796,-11.4,-15.7,0.7830140000000001,2.4910373975359037,4.99,-3.65,izquierdoArm
5.744400000000001,0.3888137899628897,6.09,4.97,-1.2820799999999999,0.22132447691485158,-0.791,-1.61,-4.292599999999999,0.5518052377498452,-2.84,-4.77,1.1268,3.553708014604073,6.91,-3.08,-11.0692,2.156398963502793,-7.38,-14.5,-3.1477459999999997,2.154947410051047,0.685,-6.75,izquierdoArm
4.8458,0.7685796335196662,5.92,3.0,-1.26884,0.3865615224155722,-0.148,-1.61,-2.8782000000000005,1.1881999591218402,-1.21,-4.69,-2.08832,0.8217629987547805,0.493,-3.08,-7.1574,2.380765448852318,-3.69,-11.3,-8.233999999999998,3.7118854882055587,-3.8,-14.2,izquierdoArm
2.8730200000000004,1.5597980833480747,4.95,0.467,0.039467999999999975,1.240847074469859,1.7,-1.6,-1.2122380000000001,0.7410002572061577,0.0209,-2.73,-2.5032,0.41382950250418005,-1.97,-3.15,-3.965,1.468680165513046,-2.54,-7.25,-12.7864,2.138456204549327,-7.06,-14.5,izquierdoArm
0.7146425999999999,0.9592154320829932,2.86,-0.646,0.88743,0.5710566054540066,1.7,-0.0302,0.103606,0.8142258021593524,1.42,-1.17,-2.0591039999999996,1.0481836340049955,0.316,-3.15,-2.5384,0.3902137561775649,-1.99,-3.71,-13.764000000000001,0.44066739736681326,-13.0,-14.5,izquierdoArm
-0.7991373999999999,0.8635486360570312,0.418,-2.41,0.286849,0.455665430037909,1.42,-0.129,1.2716439999999998,0.5584174084912847,1.94,0.0832,0.274696,1.7434825407154477,2.71,-2.7,-2.8206,0.7315162056876617,-1.99,-3.96,-12.405799999999997,1.2266231894838742,-9.77,-13.6,izquierdoArm
-2.41796,1.0099141802294744,-0.71,-4.07,0.201667,0.2673470796186341,0.582,-0.129,1.9229999999999998,0.2332927564329455,2.39,1.46,2.7108000000000003,1.1098885584800386,4.72,0.469,-4.226,1.1097398113880532,-2.2,-6.58,-9.6708,1.9483575919533993,-6.47,-12.8,izquierdoArm
-4.1854000000000005,1.021148233257892,-2.49,-5.59,0.62304,0.21148956263144716,0.963,0.201,2.7404,0.7632341497515287,4.24,1.96,5.2788,2.0403347464450583,9.85,2.77,-6.3152,1.3886217509987875,-3.99,-7.95,-5.369553999999999,3.110743449901667,0.534,-9.61,izquierdoArm
-5.2098,0.39342291727444473,-4.15,-5.59,1.0281399999999998,0.3636615386508141,2.09,0.594,3.702400000000001,0.5824107534329063,4.34,2.44,9.318000000000001,2.675609409888841,12.3,4.88,-7.575799999999999,0.32070133604145695,-6.74,-7.96,-0.191174,3.098913403299121,4.02,-6.32,izquierdoArm
-4.990399999999999,0.4597735023567449,-3.95,-5.58,2.0318400000000003,0.8461407312869753,3.07,0.936,3.3408,0.7676596822519092,4.34,2.33,10.2472,1.7335077567917436,12.3,7.6,-7.064999999999999,0.6160315722097234,-6.14,-7.96,3.98898,1.7654780758555262,6.12,0.725,izquierdoArm
-4.0654,0.647955056390519,-3.34,-5.09,2.1737800000000003,0.7584022757328294,3.07,0.98,2.5858,0.22832209615329996,3.28,2.33,8.784600000000001,0.9341267011907706,11.1,7.6,-6.865800000000002,0.3941619370931967,-6.14,-7.32,5.2402,0.5901486841362565,6.12,4.22,izquierdoArm
-3.4120000000000004,0.17368749793458224,-3.05,-3.89,1.28202,0.4520299109662582,2.58,0.963,2.4676,0.13464329291327734,2.63,2.21,9.0856,0.6216605806636128,9.78,7.69,-7.33,0.2127276691558712,-7.02,-7.7,5.263199999999999,0.47767053798318226,5.83,4.51,izquierdoArm
-2.9798,0.4026873502369008,-2.28,-3.47,0.9068400000000001,0.19879877632769213,1.11,0.429,2.3514,0.12398173005630747,2.62,2.21,9.0778,0.45218422288772014,9.78,8.53,-7.8558,0.4704322371988534,-7.12,-8.62,5.538599999999999,0.2535785512078123,5.83,5.06,izquierdoArm
-2.2925999999999997,0.39170381355179634,-1.71,-3.01,0.5318800000000001,0.30709206490323165,1.1,0.231,2.3209999999999997,0.06831051552002991,2.41,2.21,8.806400000000002,0.20991504598435112,9.15,8.53,-8.465399999999999,0.34729397063700407,-7.7,-9.28,4.9838000000000005,0.5502425810123965,5.83,4.08,izquierdoArm
-1.7418,0.2654045045216983,-1.31,-2.25,0.18060280000000004,0.11807296789317205,0.402,-0.0259,2.3686,0.07157157114328547,2.5,2.27,8.9158,0.25464733516399196,9.51,8.65,-9.123199999999999,0.4838048181248471,-8.37,-9.65,4.2186,0.4090407394509893,5.04,3.4,izquierdoArm
-1.3701999999999999,0.18110195572479867,-1.16,-1.7,0.1271072,0.10282619887788069,0.285,-0.0259,2.2916,0.19429999947482854,2.5,1.83,9.1668,0.3686458396646308,9.71,8.66,-9.5424,0.08601281347353236,-9.35,-9.65,3.4537999999999993,0.5046796923165572,4.11,2.85,izquierdoArm
-1.03434,0.24339667882965477,-0.49,-1.29,0.20450440000000003,0.08096951243221243,0.286,-0.00939,2.0155999999999996,0.24351306380746382,2.49,1.75,9.1154,0.40888704093538825,9.71,8.54,-9.5596,0.10802418474487983,-9.33,-9.72,2.718000000000001,0.522548699029232,3.34,1.18,izquierdoArm
-0.79792,0.22265190549467162,-0.478,-1.16,0.23268,0.030902374256582255,0.302,0.188,1.7978,0.12638280043145883,1.96,1.49,9.4832,0.6993245721000064,10.6,8.54,-9.382399999999999,0.27098881669823605,-8.94,-9.72,1.7037,0.8848474156483658,3.01,0.663,izquierdoArm
-0.8579199999999999,0.20734559930468846,-0.478,-1.09,0.2928,0.07782056808020955,0.393,0.188,1.4355799999999999,0.38021342502787636,1.96,0.665,9.9546,0.6102064220827412,10.6,8.12,-9.1272,0.34236893812949554,-8.39,-9.65,1.5735000000000001,0.6714356306619786,2.41,0.663,izquierdoArm
-0.3896500000000001,0.7102344988574879,0.996,-1.09,0.23076,0.19827504191122483,0.393,-0.356,0.7156800000000001,0.4444082256444047,1.46,0.164,7.7578,2.2770776922025586,10.6,4.6,-8.741,0.47660470079125994,-8.24,-9.65,1.4062459999999999,1.1759435383520063,2.41,-1.43,izquierdoArm
0.45602999999999994,0.5054329161769165,1.04,-0.641,-0.33566,0.47433865281149107,0.329,-0.954,0.59496,0.3175440808223421,1.02,0.164,5.9374,0.9948167916654762,7.91,4.6,-8.382399999999999,0.10854435752732808,-8.23,-8.58,-0.519154,1.4578945113444126,2.2,-2.04,izquierdoArm
0.43254,0.3522526818020478,1.04,-0.0589,-0.307676,0.5466530894713496,0.545,-0.954,0.7870199999999999,0.18240563565407555,1.02,0.432,6.579599999999999,0.7747467262247181,7.46,4.7,-8.512,0.19280951792917705,-8.23,-8.88,-1.24376,0.5110117838810628,-0.328,-2.04,izquierdoArm
0.026394599999999997,0.14315263963165403,0.268,-0.147,0.21427799999999997,0.29042307723704863,0.545,-0.534,0.44339600000000007,0.29484517899316276,0.955,0.0166,6.437,0.6373101958342466,7.46,5.48,-8.631999999999998,0.11462449786238581,-8.43,-8.88,-0.39515459999999997,0.46407051100069807,0.17,-1.03,izquierdoArm
-0.0163714,0.08703790776320351,0.0981,-0.147,0.11071479999999999,0.20835616891138253,0.527,-0.242,0.04520999999999999,0.16595324919496862,0.406,-0.15,5.4662,0.4888966753657397,6.28,4.69,-8.7496,0.18905738249947027,-8.51,-9.1,-0.0626426,0.14296083295227457,0.17,-0.409,izquierdoArm
0.03631164,0.05061856680203663,0.102,-0.0515,-0.18175920000000004,0.15615972597207473,0.0725,-0.397,-0.09732579999999999,0.06338753135262165,0.00932,-0.242,4.719799999999999,0.45204970830154306,5.46,3.73,-8.928600000000001,0.2232780823117584,-8.44,-9.4,-0.31524800000000003,0.1873215866702315,-0.0526,-0.599,izquierdoArm
-0.037466360000000004,0.06632396207816076,0.102,-0.137,-0.04767600000000001,0.29586240704428945,0.413,-0.397,-0.14575980000000002,0.07861839504044009,0.00932,-0.259,4.0931999999999995,0.40352750709163787,4.8,3.67,-9.0714,0.21682316692246179,-8.44,-9.4,-0.5277799999999999,0.10653413556610074,-0.275,-0.706,izquierdoArm
-0.08584240000000001,0.08546079331554587,0.177,-0.198,0.21571800000000002,0.16459827619550155,0.414,-0.0919,-0.21086000000000002,0.06390267152922036,-0.134,-0.36,3.8764000000000003,0.20709615237017465,4.17,3.34,-9.24,0.11505100909543357,-8.97,-9.52,-0.25634999999999997,0.36247390799834384,0.302,-0.706,izquierdoArm
0.1431016,0.24924179712504568,0.414,-0.198,-0.082138,0.3507237978867155,0.414,-0.691,-0.27966,0.09138405389411464,-0.137,-0.409,3.3538,0.6518134514646073,4.17,2.56,-9.364600000000001,0.13372542688628203,-9.17,-9.56,-0.23765,0.3484999448071869,0.302,-0.656,izquierdoArm
0.41876,0.0765158540327908,0.537,0.209,-0.5336919999999999,0.21552029199410547,-0.0906,-0.763,-0.22159399999999999,0.12344754220943817,-0.0909,-0.409,3.0670000000000006,0.3608733736876894,3.53,2.56,-9.3156,0.16906899931865754,-8.98,-9.56,-0.9336,0.46600792670844354,-0.249,-1.72,izquierdoArm
0.25055999999999995,0.23930416986397393,0.537,-0.0839,-0.38804079999999996,0.32669287587942186,0.056,-0.763,-0.056828200000000016,0.0726990768178198,0.0612,-0.14,3.6554000000000006,0.35307517844313707,4.33,3.04,-9.2688,0.11973849056359855,-8.98,-9.49,-1.08198,0.4603303822433693,-0.4,-1.72,izquierdoArm
0.040742799999999996,0.09339173802203014,0.3,-0.0839,-0.06432338,0.12302650347523678,0.056,-0.421,-0.0319954,0.0691799913626677,0.0612,-0.156,4.0502,0.2591389982387122,4.33,3.51,-9.2728,0.08838782813976877,-9.14,-9.49,-0.7249199999999999,0.3482078806736936,-0.4,-1.65,izquierdoArm
0.017089600000000003,0.06129471395659179,0.0828,-0.138,-0.06998858000000001,0.05927446811064266,0.0529,-0.133,-0.11022520000000002,0.06960593099406846,0.0374,-0.198,3.9690000000000003,0.23358999489337232,4.33,3.66,-9.228600000000002,0.0620075703080695,-9.12,-9.32,-0.6981400000000001,0.18124760491028366,-0.426,-0.939,izquierdoArm
-0.0716252,0.07891041759527842,0.0725,-0.163,-0.06895654000000001,0.04592081974362978,0.0407,-0.133,-0.08498352000000002,0.07911386105190675,0.0356,-0.198,3.8131999999999993,0.10068013605432982,4.01,3.66,-9.2182,0.06245618872621091,-9.11,-9.32,-0.53622,0.28130978566378395,-0.227,-0.939,izquierdoArm
-0.0898652,0.048808951806915454,-0.00756,-0.163,0.03151946,0.07603080271520732,0.119,-0.0857,0.03406648,0.05397469515118039,0.122,-0.0634,3.8695999999999997,0.09233833086502471,4.03,3.73,-9.157800000000002,0.06328716541386942,-9.04,-9.25,-0.29128,0.07372481652353277,-0.191,-0.462,izquierdoArm
-0.025303,0.03346042470484455,0.0205,-0.0815,0.097744,0.016354031644227916,0.119,0.048,0.12110600000000002,0.043209387727149086,0.183,0.0392,3.9162,0.09050628572150138,4.03,3.73,-9.168,0.06737043498600924,-9.04,-9.26,-0.48278,0.2063239270107635,-0.191,-0.785,izquierdoArm
-0.0323846,0.045115795650566476,0.0205,-0.108,0.086022,0.024560390294711756,0.118,0.0334,0.18018,0.024060883658938614,0.215,0.128,4.0207999999999995,0.10454644510299464,4.25,3.88,-9.155,0.07126409634992545,-9.02,-9.26,-0.53806,0.14950276906861515,-0.323,-0.785,izquierdoArm
-0.007282799999999999,0.06410985549501602,0.0725,-0.108,0.030908200000000004,0.05273631791570325,0.118,-0.0393,0.17041400000000004,0.04150239240706738,0.215,0.0875,4.1922,0.13943457247038843,4.34,3.91,-9.075,0.03918819064098628,-9.0,-9.15,-0.4808200000000001,0.10418932727668102,-0.323,-0.8,izquierdoArm
0.0349384,0.04579232545806276,0.0804,-0.0864,0.0225172,0.05027547907361632,0.0975,-0.0393,0.100928,0.05061975108591508,0.207,0.0124,4.313,0.04381081778627336,4.4,4.25,-9.0402,0.036336859343355114,-8.97,-9.11,-0.7204999999999999,0.19962467333494033,-0.465,-1.04,izquierdoArm
-0.035183599999999995,0.0714563389958783,0.0804,-0.105,0.05379699999999999,0.03129835258427824,0.0975,-0.032,0.011413199999999997,0.05433077221942629,0.0863,-0.0591,4.2606,0.13337701665365212,4.43,4.01,-9.0732,0.054974576684433396,-8.97,-9.15,-0.7502200000000001,0.16334279592192563,-0.572,-1.04,izquierdoArm
-0.08622200000000001,0.01256709811778522,-0.0638,-0.105,-0.015193799999999997,0.08996145494077576,0.0664,-0.223,-0.01284572,0.030567450836042537,0.0258,-0.0591,4.1052,0.14875318552582878,4.43,3.95,-9.136199999999999,0.03927350459616908,-9.07,-9.22,-0.57636,0.04589818368199468,-0.491,-0.646,izquierdoArm
-0.08688000000000001,0.019221331687391867,-0.0638,-0.141,-0.14057379999999997,0.09059318361730292,0.0444,-0.239,0.0031140799999999995,0.020105865213749675,0.0258,-0.042,4.1259999999999994,0.12525891552447418,4.33,3.95,-9.099200000000002,0.1756717718603972,-8.59,-9.48,-0.62226,0.08934770647902063,-0.491,-0.754,izquierdoArm
-0.11727200000000002,0.03743747462266184,-0.0522,-0.17,-0.27326,0.08877115959313703,-0.166,-0.431,-0.073815,0.07503479781176906,0.0246,-0.17,4.144,0.11743865094036926,4.33,3.97,-9.091800000000001,0.18494003440718457,-8.59,-9.48,-0.5827,0.1572733549056079,-0.314,-0.754,izquierdoArm
-0.07245356000000001,0.0738908167902135,0.0114,-0.17,-0.2523654,0.13609914461201603,-0.00512,-0.431,-0.123336,0.0397252644639994,-0.0328,-0.17,3.9708000000000006,0.11313419880290627,4.27,3.79,-9.1742,0.08559730112090952,-9.05,-9.42,-0.54182,0.13665145443792392,-0.314,-0.74,izquierdoArm
0.05662043999999999,0.07158376911493561,0.167,-0.0381,-0.09445836,0.11062759484492957,0.000993,-0.384,-0.038075200000000003,0.07386846263736752,0.049,-0.152,3.9561999999999995,0.11387228793338472,4.15,3.79,-9.1818,0.04552146835980427,-9.1,-9.26,-0.68312,0.1358603184246562,-0.467,-0.97,izquierdoArm
0.12436399999999999,0.040740857294136845,0.167,0.0163,-0.03594116,0.02526645873150847,0.00649,-0.0699,0.01687988,0.02603059508962482,0.049,-0.0365,4.0686,0.0989126598859534,4.18,3.81,-9.142199999999999,0.031055578880321157,-9.08,-9.24,-0.93746,0.22810051579538881,-0.474,-1.21,izquierdoArm
0.07994760000000001,0.056957695706944624,0.16,0.00954,-0.029480600000000003,0.03333379791302099,0.0224,-0.0754,-0.00498692,0.016716085520729024,0.0374,-0.0231,4.0804,0.07425713736052314,4.18,3.98,-9.104199999999999,0.03608889251924065,-9.05,-9.17,-1.0791400000000002,0.08257118388495628,-0.958,-1.21,izquierdoArm
0.00702264,0.03518721810936349,0.0786,-0.0693,-0.027485599999999995,0.033705311163866464,0.0224,-0.0796,-0.017766599999999997,0.006986341663326716,-0.00657,-0.0292,4.127,0.10008669711193142,4.31,3.98,-9.079400000000001,0.01608776947033379,-9.04,-9.11,-1.029,0.08465415837755548,-0.833,-1.18,izquierdoArm
-0.027798959999999998,0.02944821714915308,0.0218,-0.0711,-0.0199172,0.031707660958017254,0.0175,-0.0796,-0.0265426,0.015887161908604196,-0.00901,-0.0689,4.3912,0.20396718423535187,4.74,4.17,-9.012599999999999,0.09612513103411888,-8.76,-9.11,-1.04668,0.15184006623512028,-0.792,-1.38,izquierdoArm
-0.078472,0.04863017472596157,-0.0253,-0.168,-0.025768999999999997,0.03585865399490799,0.0273,-0.0815,-0.056372,0.029192171441490743,-0.0121,-0.0976,4.797999999999999,0.27568097504180444,5.32,4.33,-8.750399999999999,0.20829688388628065,-8.48,-9.05,-1.21814,0.21191912300186022,-0.792,-1.45,izquierdoArm
-0.14680400000000002,0.04302783133493663,-0.046,-0.187,-0.007949000000000001,0.05954367487270952,0.0816,-0.0815,-0.088244,0.009372586165438618,-0.0713,-0.101,5.454,0.5224198014811382,6.56,4.75,-8.771,0.2597820907874089,-8.48,-9.22,-1.1366800000000001,0.26573113925045916,-0.618,-1.45,izquierdoArm
-0.135324,0.056870912044160976,-0.0332,-0.187,-0.10745600000000001,0.1633196679109121,0.0816,-0.38,-0.079622,0.01953074279912862,-0.045,-0.101,6.7632,1.0079934402118915,8.52,5.35,-8.7612,0.4290599120906838,-7.7,-9.22,-0.73224,0.20293937568663614,-0.393,-1.17,izquierdoArm
-0.05212600000000001,0.11149485539517882,0.32,-0.174,-0.329112,0.10904388489343665,-0.0827,-0.529,-0.11350000000000002,0.06564060154682139,-0.045,-0.301,9.063,1.7648162880629374,12.8,6.63,-8.0238,0.631447607987118,-7.35,-9.19,0.13177999999999998,0.8302759396239104,1.46,-0.644,izquierdoArm
0.16707800000000003,0.2245543044089145,0.489,-0.131,-0.5312,0.1316925919538005,-0.373,-0.748,-0.479606,0.40317626692076414,-0.0884,-1.45,12.7338,2.5868702151836076,16.5,8.59,-8.224400000000001,0.8243046791579146,-7.35,-9.88,1.53154,1.1912462390458223,4.66,-0.321,izquierdoArm
0.40696,0.19669804476996341,0.787,0.121,-0.8632000000000002,0.23502513977557934,-0.552,-1.22,-1.6879999999999997,1.031617533145825,-0.327,-3.5,15.74,1.1039816620778093,16.7,13.0,-10.4602,1.852482603405054,-8.03,-14.5,4.208,2.235359624995769,7.93,1.11,izquierdoArm
